318,158500,12,-15,1,1,-466,530,-64,21802,-1179,-1179,-23033,759,0,0,0
319,159000,13,-13,-2,1,-516,486,30,23570,-2357,-1179,-25475,792,0,0,0
320,159500,14,-11,-5,1,-551,431,119,24749,-1768,-1179,-27273,825,0,0,0
321,160000,14,-9,-7,1,-573,366,205,25338,-2946,-1179,-28379,858,0,0,0
322,160500,15,-7,-9,1,-581,291,288,27106,-2357,-589,-28808,858,0,0,0
323,161000,15,-6,-11,1,-576,211,363,27106,-2357,-1179,-28511,808,0,0,0
324,161500,14,-3,-12,1,-555,127,427,25927,-2357,-589,-27422,792,0,0,0
325,162000,12,1,-13,1,-518,34,482,22392,-2357,0,-25623,792,0,0,0
326,162500,10,2,-14,1,-469,-60,527,18856,-2357,-1179,-23214,709,0,0,0
327,163000,9,5,-15,1,-412,-148,559,16499,-2357,-589,-20343,594,0,0,0
328,163500,7,7,-16,1,-344,-233,577,13553,-2357,-1179,-16961,495,0,0,0
329,164000,6,9,-17,1,-267,-314,581,11196,-1768,-1179,-13166,379,0,0,0
330,164500,4,11,-16,1,-186,-384,570,7071,-1768,-589,-9141,231,0,0,0
331,165000,1,13,-15,1,-98,-445,544,2946,-2357,-589,-4752,66,0,0,0
332,165500,-2,14,-14,1,-4,-499,503,-1768,-1768,-1179,-115,-49,0,0,0
333,166000,-4,14,-12,1,89,-541,451,-7071,-1179,-1179,4422,-165,0,0,0
334,166500,-6,15,-11,1,177,-568,390,-10607,-589,-1179,8745,-280,0,0,0
335,167000,-8,16,-9,1,261,-582,318,-14731,-589,-589,12902,-429,0,0,0
336,167500,-10,16,-7,1,339,-581,240,-18267,-589,-589,16796,-544,0,0,0
337,168000,-12,16,-5,1,407,-563,155,-21213,0,-589,20145,-643,0,0,0
338,168500,-13,14,-2,1,466,-532,65,-22981,1179,-589,23033,-742,0,0,0
339,169000,-14,12,1,1,515,-487,-28,-24749,0,-589,25458,-808,0,0,0
340,169500,-15,10,3,1,551,-432,-118,-26517,0,-1179,27257,-808,0,0,0
341,170000,-15,9,5,1,575,-368,-206,-27695,589,-589,28395,-792,0,0,0
342,170500,-15,7,7,1,583,-292,-290,-28284,589,-589,28775,-792,0,0,0
343,171000,-16,5,9,1,577,-213,-363,-28284,589,-1179,28461,-726,0,0,0
344,171500,-15,3,10,1,555,-126,-428,-27106,589,-1179,27422,-726,0,0,0
345,172000,-13,1,12,1,518,-33,-485,-24749,1179,0,25607,-742,0,0,0
346,172500,-11,-3,13,1,470,60,-530,-21213,589,-589,23214,-676,0,0,0
347,173000,-9,-5,14,1,413,148,-560,-18267,589,0,20343,-594,0,0,0
348,173500,-8,-8,14,1,345,233,-578,-15321,589,-1179,16978,-511,0,0,0
349,174000,-7,-10,15,1,267,316,-583,-12964,0,-1179,13166,-412,0,0,0
350,174500,-5,-12,15,1,184,387,-573,-9428,0,-1179,9075,-264,0,0,0
351,175000,-2,-13,14,1,95,448,-545,-4125,0,-589,4702,-165,0,0,0
352,175500,1,-14,12,1,1,501,-504,1768,0,-589,99,-49,0,0,0
353,176000,3,-15,10,1,-92,542,-452,5303,-589,-1179,-4455,66,0,0,0
354,176500,5,-16,9,1,-180,569,-390,8839,-589,-1179,-8811,165,0,0,0
355,177000,7,-16,7,1,-263,580,-317,12374,-1179,-1179,-12968,346,0,0,0
356,177500,9,-16,6,1,-341,578,-237,15910,-1179,-589,-16813,445,0,0,0
357,178000,11,-16,3,1,-409,563,-154,18856,-1179,-1179,-20162,594,0,0,0
358,178500,12,-15,1,1,-468,531,-64,21802,-1179,-1179,-23049,693,0,0,0
359,179000,13,-13,-2,1,-516,486,30,23570,-2357,-1179,-25475,759,0,0,0
360,179500,14,-11,-5,1,-550,430,119,24749,-1768,-1179,-27240,808,0,0,0
361,180000,14,-9,-7,1,-573,366,206,25338,-2946,-1179,-28362,825,0,0,0
362,180500,14,-8,-9,1,-582,291,289,26517,-2946,-1768,-28791,874,0,0,0
363,181000,14,-6,-11,1,-576,211,363,26517,-2946,-1768,-28511,841,0,0,0
364,181500,14,-3,-12,1,-554,125,427,25927,-2357,-589,-27422,825,0,0,0
365,182000,12,1,-13,1,-518,33,483,22392,-2357,0,-25640,825,0,0,0
366,182500,10,3,-14,1,-469,-60,528,19445,-2357,-589,-23247,775,0,0,0
367,183000,9,5,-15,1,-412,-148,558,16499,-2357,-589,-20376,643,0,0,0
368,183500,7,7,-16,1,-343,-233,576,13553,-2357,-1179,-16978,528,0,0,0
369,184000,6,9,-16,1,-266,-315,581,11196,-1768,-589,-13133,396,0,0,0
370,184500,4,11,-16,1,-186,-385,571,7071,-1768,-589,-9124,247,0,0,0
371,185000,1,13,-15,1,-98,-444,543,2946,-2357,-589,-4752,82,0,0,0
372,185500,-2,14,-14,1,-3,-498,502,-1768,-1768,-1179,-115,-33,0,0,0
373,186000,-4,14,-12,1,89,-541,451,-7071,-1179,-1179,4405,-181,0,0,0
374,186500,-6,15,-11,1,177,-568,390,-10607,-589,-1179,8761,-297,0,0,0
375,187000,-8,16,-9,1,260,-580,319,-14731,-1179,-589,12919,-495,0,0,0
376,187500,-10,16,-7,1,339,-579,240,-18267,-589,-589,16796,-561,0,0,0
377,188000,-12,16,-5,1,406,-563,156,-21213,0,-589,20096,-693,0,0,0
378,188500,-13,14,-2,1,464,-532,67,-22981,1179,-589,23016,-808,0,0,0
379,189000,-14,13,1,1,514,-488,-26,-24749,589,0,25475,-841,0,0,0
380,189500,-15,10,3,1,551,-433,-118,-26517,0,-1179,27240,-825,0,0,0
381,190000,-15,9,5,1,575,-369,-205,-27695,589,-589,28362,-808,0,0,0
382,190500,-15,7,7,1,583,-293,-288,-27695,589,-589,28791,-825,0,0,0
383,191000,-16,5,9,1,576,-213,-362,-28284,589,-1179,28511,-792,0,0,0
384,191500,-15,3,10,1,555,-126,-428,-27106,589,-1179,27422,-726,0,0,0
385,192000,-13,1,12,1,519,-34,-485,-24749,1179,0,25607,-726,0,0,0
386,192500,-11,-3,13,1,472,59,-530,-21213,589,-589,23264,-660,0,0,0
387,193000,-10,-5,14,1,413,148,-561,-18856,0,-589,20376,-561,0,0,0
388,193500,-8,-8,14,1,345,234,-581,-15321,589,-1179,17011,-462,0,0,0
389,194000,-7,-10,15,1,268,316,-584,-12374,0,-1179,13199,-363,0,0,0
390,194500,-5,-12,15,1,186,385,-573,-9428,0,-1179,9108,-231,0,0,0
391,195000,-2,-13,14,1,96,448,-546,-4125,0,-589,4752,-115,0,0,0
392,195500,1,-14,12,1,2,502,-505,1768,0,-589,148,-33,0,0,0
393,196000,3,-15,10,1,-90,542,-453,5303,-1179,-1179,-4438,82,0,0,0
394,196500,5,-16,9,1,-178,568,-391,8839,-589,-1179,-8794,198,0,0,0
395,197000,7,-16,7,1,-263,581,-318,12374,-1179,-1179,-12968,346,0,0,0
396,197500,9,-16,6,1,-342,581,-239,15910,-1768,-589,-16796,412,0,0,0
397,198000,11,-16,3,1,-409,564,-155,18856,-1179,-1179,-20129,561,0,0,0
398,198500,12,-15,1,1,-467,531,-65,21802,-1179,-1179,-23049,676,0,0,0
399,199000,13,-13,-2,1,-517,487,29,23570,-2357,-1179,-25524,742,0,0,0
400,199500,14,-11,-5,1,-553,432,121,24749,-1768,-1179,-27306,775,0,0,0
401,200000,14,-9,-7,1,-576,367,207,25338,-2946,-1179,-28428,775,0,0,0
402,200500,15,-7,-9,1,-582,292,289,27106,-2357,-589,-28791,841,0,0,0
403,201000,15,-6,-11,1,-576,210,363,27106,-2357,-1179,-28511,775,0,0,0
404,201500,14,-3,-12,1,-555,125,429,25927,-2357,-589,-27455,808,0,0,0
405,202000,12,1,-14,1,-518,33,484,22392,-2357,-589,-25640,825,0,0,0
406,202500,10,3,-15,1,-469,-61,528,18856,-2357,-1179,-23247,742,0,0,0
407,203000,9,5,-15,1,-410,-150,559,16499,-2357,-589,-20343,643,0,0,0
408,203500,7,7,-16,1,-343,-235,577,13553,-2357,-1179,-16961,544,0,0,0
409,204000,6,9,-17,1,-266,-314,580,11196,-1768,-1179,-13133,429,0,0,0
410,204500,4,11,-16,1,-185,-383,569,7071,-1768,-589,-9108,264,0,0,0
411,205000,1,13,-15,1,-97,-445,542,2946,-2357,-589,-4768,99,0,0,0
412,205500,-2,14,-14,1,-3,-500,503,-1768,-1768,-1179,-148,16,0,0,0
413,206000,-4,14,-12,1,89,-541,452,-7071,-1179,-1179,4422,-99,0,0,0
414,206500,-6,15,-11,1,176,-566,389,-10607,-1179,-1179,8728,-280,0,0,0
415,207000,-8,16,-9,1,261,-579,317,-14731,-589,-589,12919,-429,0,0,0
416,207500,-10,16,-7,1,340,-579,238,-18267,-589,-589,16796,-544,0,0,0
417,208000,-12,16,-5,1,407,-563,156,-20624,0,-589,20145,-676,0,0,0
418,208500,-13,14,-2,1,464,-531,66,-23570,1179,-589,23033,-808,0,0,0
419,209000,-14,12,1,1,514,-487,-28,-25927,589,-589,25458,-858,0,0,0
420,209500,-15,10,3,1,551,-432,-119,-26517,589,-1179,27240,-858,0,0,0
421,210000,-15,9,5,1,574,-367,-205,-27695,589,-589,28362,-858,0,0,0
422,210500,-15,7,7,1,581,-291,-289,-28284,1179,-589,28742,-841,0,0,0
423,211000,-16,5,9,1,575,-212,-363,-28284,589,-1179,28445,-775,0,0,0
424,211500,-15,3,10,1,554,-127,-428,-27106,589,-1179,27389,-775,0,0,0
425,212000,-13,1,12,1,518,-35,-483,-24749,1179,0,25623,-775,0,0,0
426,212500,-11,-3,13,1,471,58,-527,-21213,589,-589,23264,-676,0,0,0
427,213000,-10,-5,13,1,413,146,-560,-18856,0,-1179,20360,-577,0,0,0
428,213500,-8,-8,14,1,346,233,-579,-15321,589,-1179,16994,-462,0,0,0
429,214000,-7,-10,15,1,268,315,-583,-12374,0,-1179,13166,-363,0,0,0
430,214500,-4,-11,15,1,185,385,-573,-8839,589,0,9124,-231,0,0,0
431,215000,-2,-13,14,1,96,448,-546,-4125,0,-589,4768,-132,0,0,0
432,215500,1,-15,12,1,3,501,-505,1768,-589,-1179,148,-16,0,0,0
433,216000,3,-15,11,1,-90,541,-453,5303,-1179,-589,-4455,115,0,0,0
434,216500,5,-16,9,1,-178,568,-391,8839,-589,-1179,-8778,264,0,0,0
435,217000,7,-16,8,1,-263,581,-318,12374,-1179,-589,-12985,396,0,0,0
436,217500,9,-16,6,1,-341,580,-239,15910,-1179,-589,-16813,478,0,0,0
437,218000,11,-16,3,1,-408,564,-156,18856,-1768,-1179,-20162,594,0,0,0
438,218500,12,-15,1,1,-467,532,-65,21802,-1768,-1179,-23049,693,0,0,0
439,219000,13,-13,-2,1,-517,487,29,23570,-2357,-1179,-25458,709,0,0,0
440,219500,14,-11,-5,1,-551,432,118,24159,-1768,-1179,-27224,742,0,0,0
441,220000,14,-9,-7,1,-574,367,205,25338,-2946,-1179,-28379,792,0,0,0
442,220500,15,-7,-9,1,-583,292,289,27106,-2357,-589,-28824,808,0,0,0
443,221000,15,-6,-11,1,-578,212,364,27106,-2357,-1179,-28544,775,0,0,0
444,221500,14,-3,-12,1,-556,127,427,25927,-2357,-589,-27455,775,0,0,0
445,222000,12,1,-14,1,-518,34,483,22392,-2946,-589,-25640,775,0,0,0
446,222500,11,3,-15,1,-470,-61,529,20035,-1768,-589,-23264,693,0,0,0
447,223000,9,5,-15,1,-412,-149,561,16499,-2357,-589,-20376,627,0,0,0
448,223500,7,7,-16,1,-344,-235,578,14142,-2357,-1179,-16978,528,0,0,0
449,224000,6,9,-16,1,-267,-315,582,11196,-1768,-589,-13166,379,0,0,0
450,224500,4,11,-17,1,-185,-386,571,7071,-1768,-1179,-9141,247,0,0,0
451,225000,1,13,-16,1,-96,-447,544,2946,-2357,-1179,-4735,132,0,0,0
452,225500,-2,14,-14,1,-3,-499,502,-1768,-1768,-1179,-115,16,0,0,0
453,226000,-4,14,-12,1,89,-539,450,-7071,-1179,-1179,4405,-132,0,0,0
454,226500,-7,15,-11,1,178,-567,389,-11196,-1768,-1768,8745,-231,0,0,0
455,227000,-8,16,-9,1,262,-581,317,-14731,-589,-589,12935,-396,0,0,0
456,227500,-10,16,-8,1,339,-579,240,-18267,-589,-1179,16796,-528,0,0,0
457,228000,-12,16,-5,1,406,-562,155,-21213,0,-589,20096,-627,0,0,0
458,228500,-13,14,-2,1,466,-531,64,-23570,1179,-589,23033,-742,0,0,0
459,229000,-14,12,1,1,515,-487,-29,-25338,589,-589,25475,-825,0,0,0
460,229500,-15,10,3,1,550,-432,-118,-26517,589,-1179,27240,-841,0,0,0
461,230000,-15,9,5,1,573,-367,-205,-27695,589,-589,28346,-874,0,0,0
462,230500,-16,7,7,1,583,-292,-290,-28284,0,-1179,28791,-841,0,0,0
463,231000,-16,5,9,1,577,-213,-364,-29463,589,-1179,28527,-808,0,0,0
464,231500,-15,3,10,1,554,-126,-428,-27695,589,-1179,27422,-808,0,0,0
465,232000,-13,1,12,1,516,-33,-483,-24749,1179,0,25590,-808,0,0,0
466,232500,-11,-3,13,1,469,60,-529,-21213,589,-589,23214,-693,0,0,0
467,233000,-10,-5,13,1,412,147,-559,-18856,0,-1179,20343,-594,0,0,0
468,233500,-8,-8,14,1,344,233,-578,-15321,589,-1179,16961,-511,0,0,0
469,234000,-6,-10,15,1,267,315,-583,-12964,589,-589,13199,-396,0,0,0
470,234500,-5,-12,15,1,185,385,-571,-9428,0,-1179,9108,-231,0,0,0
471,235000,-2,-13,14,1,98,447,-545,-4125,0,-589,4752,-66,0,0,0
472,235500,1,-14,12,1,3,500,-504,1768,-589,-589,115,16,0,0,0
473,236000,3,-15,11,1,-90,540,-452,4714,-1179,-589,-4422,115,0,0,0
474,236500,5,-16,9,1,-176,567,-391,8839,-589,-1179,-8745,280,0,0,0
475,237000,7,-16,7,1,-261,580,-319,12374,-1179,-1179,-12968,396,0,0,0
476,237500,9,-17,6,1,-340,581,-240,15910,-1768,-1179,-16813,478,0,0,0
477,238000,11,-16,3,1,-409,564,-156,18856,-1768,-1179,-20145,594,0,0,0
478,238500,12,-15,1,1,-467,533,-66,21802,-1179,-1179,-23016,726,0,0,0
479,239000,13,-13,-2,1,-517,488,28,23570,-2357,-1179,-25491,775,0,0,0
480,239500,14,-11,-5,1,-552,432,119,24749,-1768,-1179,-27257,759,0,0,0
481,240000,14,-9,-7,1,-575,367,206,25338,-2946,-1179,-28395,792,0,0,0
482,240500,14,-8,-9,1,-583,293,288,26517,-2946,-1768,-28824,825,0,0,0
483,241000,14,-6,-11,1,-577,212,363,26517,-2946,-1768,-28527,792,0,0,0
484,241500,14,-3,-12,1,-556,126,429,25927,-2357,-589,-27471,759,0,0,0
485,242000,12,1,-14,1,-520,33,485,22392,-2357,-589,-25656,726,0,0,0
486,242500,10,2,-15,1,-470,-60,529,20035,-2357,-1768,-23231,676,0,0,0
487,243000,9,5,-15,1,-412,-149,560,16499,-2357,-589,-20376,577,0,0,0
488,243500,7,7,-16,1,-344,-235,577,13553,-2357,-1179,-16994,462,0,0,0
489,244000,6,9,-17,1,-267,-315,582,11196,-2357,-1179,-13183,396,0,0,0
490,244500,4,11,-17,1,-186,-384,571,7071,-1768,-1179,-9141,264,0,0,0
491,245000,1,13,-15,1,-98,-445,544,2946,-1768,-589,-4768,115,0,0,0
492,245500,-2,14,-14,1,-3,-499,504,-1768,-1768,-1179,-132,16,0,0,0
493,246000,-4,15,-12,1,89,-541,451,-7071,-1179,-589,4405,-115,0,0,0
494,246500,-6,15,-11,1,177,-568,390,-10607,-1179,-1179,8745,-247,0,0,0
495,247000,-8,16,-9,1,261,-581,318,-14731,-1179,-589,12919,-396,0,0,0
496,247500,-10,16,-7,1,340,-581,240,-18267,-589,-589,16813,-511,0,0,0
497,248000,-12,16,-5,1,409,-564,155,-20624,0,-589,20178,-610,0,0,0
498,248500,-13,14,-2,1,466,-531,64,-23570,1179,-589,23049,-742,0,0,0
499,249000,-14,13,1,1,514,-486,-29,-25927,0,0,25475,-825,0,0,0
500,249500,-15,10,3,1,551,-432,-120,-26517,0,-1179,27273,-825,0,0,0
501,250000,-15,9,5,1,575,-367,-208,-27695,589,-589,28362,-841,0,0,0
502,250500,-15,7,7,1,582,-292,-290,-28284,589,-589,28758,-825,0,0,0
503,251000,-16,5,9,1,575,-212,-362,-28874,589,-1179,28461,-775,0,0,0
504,251500,-15,3,11,1,554,-125,-428,-27106,589,-589,27422,-775,0,0,0
505,252000,-13,1,12,1,518,-33,-484,-24749,1179,0,25623,-759,0,0,0
506,252500,-11,-3,13,1,469,59,-528,-21213,1179,-589,23198,-709,0,0,0
507,253000,-9,-5,13,1,411,147,-559,-18267,589,-589,20327,-627,0,0,0
508,253500,-8,-8,14,1,344,234,-578,-15321,589,-1179,16978,-528,0,0,0
509,254000,-7,-10,15,1,267,316,-583,-12964,0,-1179,13199,-445,0,0,0
510,254500,-5,-11,15,1,185,385,-572,-9428,0,-589,9108,-280,0,0,0
511,255000,-2,-13,14,1,96,446,-544,-4125,0,-589,4735,-132,0,0,0
512,255500,1,-15,12,1,1,501,-504,1768,0,-1179,115,-33,0,0,0
513,256000,3,-15,10,1,-91,542,-452,4714,-589,-1179,-4455,99,0,0,0
514,256500,5,-16,9,1,-177,567,-391,8839,-589,-1179,-8794,264,0,0,0
515,257000,7,-16,7,1,-262,579,-317,12374,-1179,-1179,-12968,379,0,0,0
516,257500,9,-16,6,1,-341,579,-238,15910,-1179,-589,-16796,478,0,0,0
517,258000,11,-16,3,1,-409,564,-156,19445,-1768,-1179,-20162,627,0,0,0
518,258500,12,-15,1,1,-467,531,-65,21802,-1768,-1179,-23066,726,0,0,0
519,259000,13,-13,-2,1,-515,486,29,23570,-2357,-1179,-25442,775,0,0,0
520,259500,14,-11,-5,1,-551,431,119,24749,-1768,-1179,-27240,775,0,0,0
521,260000,14,-9,-7,1,-573,367,205,25338,-2946,-1179,-28362,841,0,0,0
522,260500,14,-8,-9,1,-581,293,287,26517,-2946,-1768,-28808,874,0,0,0
523,261000,15,-6,-11,1,-576,212,362,27106,-1768,-1179,-28511,808,0,0,0
524,261500,14,-3,-12,1,-556,127,427,25927,-2357,-589,-27438,759,0,0,0
525,262000,12,1,-14,1,-520,35,483,22392,-2946,-589,-25673,775,0,0,0
526,262500,10,2,-14,1,-471,-59,529,19445,-2357,-1179,-23280,709,0,0,0
527,263000,9,5,-15,1,-413,-148,560,17088,-2357,-589,-20409,577,0,0,0
528,263500,7,7,-16,1,-344,-234,577,13553,-2357,-1179,-16978,478,0,0,0
529,264000,6,9,-16,1,-267,-315,582,11196,-1768,-589,-13166,363,0,0,0
530,264500,4,11,-17,1,-186,-385,572,7071,-1768,-1179,-9124,214,0,0,0
531,265000,1,13,-16,1,-98,-447,544,2946,-1768,-1179,-4768,66,0,0,0
532,265500,-2,14,-14,1,-3,-499,503,-1768,-1768,-1179,-115,-16,0,0,0
533,266000,-4,15,-12,1,89,-541,451,-7071,-1179,-589,4422,-148,0,0,0
534,266500,-6,15,-11,1,177,-568,390,-10607,-589,-1179,8778,-297,0,0,0
535,267000,-8,16,-9,1,261,-582,318,-14142,-1179,-589,12919,-412,0,0,0
536,267500,-10,16,-7,1,339,-580,240,-18267,-589,-589,16763,-511,0,0,0
537,268000,-12,16,-5,1,406,-563,156,-21213,0,-589,20112,-627,0,0,0
538,268500,-13,14,-2,1,465,-532,66,-23570,1179,-589,23049,-742,0,0,0
539,269000,-14,13,1,1,515,-488,-28,-24749,0,0,25491,-792,0,0,0
540,269500,-15,11,3,1,551,-433,-119,-26517,0,-589,27240,-775,0,0,0
541,270000,-15,9,5,1,574,-368,-206,-27695,589,-589,28329,-808,0,0,0
542,270500,-16,7,7,1,583,-293,-290,-28284,0,-1179,28791,-792,0,0,0
543,271000,-16,5,9,1,578,-211,-365,-28874,589,-1179,28544,-759,0,0,0
544,271500,-15,3,11,1,556,-126,-429,-27695,589,-589,27438,-775,0,0,0
545,272000,-13,1,12,1,518,-33,-484,-24749,1179,0,25590,-759,0,0,0
546,272500,-11,-3,13,1,469,60,-529,-21213,1179,-589,23198,-709,0,0,0
547,273000,-9,-5,14,1,411,150,-562,-18267,589,0,20327,-610,0,0,0
548,273500,-8,-7,14,1,344,235,-579,-15321,589,-589,16961,-544,0,0,0
549,274000,-6,-10,15,1,266,315,-582,-12374,589,-589,13150,-429,0,0,0
550,274500,-5,-12,15,1,184,386,-571,-9428,0,-1179,9108,-264,0,0,0
551,275000,-2,-13,14,1,95,449,-545,-4125,0,-589,4752,-181,0,0,0
552,275500,1,-14,12,1,1,501,-504,1768,0,-589,115,-82,0,0,0
553,276000,3,-15,10,1,-90,540,-450,4714,-589,-1179,-4438,66,0,0,0
554,276500,5,-16,9,1,-178,566,-389,8839,-589,-1179,-8794,214,0,0,0
555,277000,7,-16,7,1,-263,580,-316,12374,-1179,-1179,-12968,346,0,0,0
556,277500,9,-16,6,1,-341,580,-239,15910,-1179,-589,-16813,478,0,0,0
557,278000,11,-16,3,1,-408,563,-156,19445,-1768,-1179,-20145,594,0,0,0
558,278500,12,-15,1,1,-466,530,-65,21802,-1768,-1179,-23000,742,0,0,0
559,279000,13,-13,-2,1,-517,486,29,23570,-2357,-1179,-25475,775,0,0,0
560,279500,14,-11,-5,1,-551,431,120,25338,-2357,-1179,-27273,858,0,0,0
561,280000,14,-9,-7,1,-572,366,205,25338,-2357,-1179,-28346,874,0,0,0
562,280500,14,-8,-9,1,-581,291,288,26517,-2946,-1768,-28791,874,0,0,0
563,281000,14,-6,-11,1,-576,212,363,26517,-3536,-1768,-28511,825,0,0,0
564,281500,14,-3,-12,1,-555,127,426,25927,-2357,-589,-27471,825,0,0,0
565,282000,12,1,-14,1,-518,34,482,22392,-2357,-589,-25656,808,0,0,0
566,282500,10,2,-15,1,-469,-60,527,19445,-2357,-1768,-23198,726,0,0,0
567,283000,9,5,-15,1,-412,-149,559,16499,-2357,-589,-20343,610,0,0,0
568,283500,7,7,-16,1,-344,-233,577,13553,-2357,-1179,-16961,495,0,0,0
569,284000,6,9,-16,1,-267,-313,581,11196,-1768,-589,-13166,379,0,0,0
570,284500,4,11,-17,1,-187,-384,570,7071,-1768,-1179,-9174,198,0,0,0
571,285000,1,13,-16,1,-99,-444,544,2946,-1768,-1179,-4785,49,0,0,0
572,285500,-2,14,-14,1,-6,-498,504,-1768,-1768,-1179,-165,-82,0,0,0
573,286000,-4,15,-13,1,87,-540,453,-7071,-1179,-1179,4389,-181,0,0,0
574,286500,-6,15,-11,1,176,-567,390,-10607,-589,-1179,8712,-297,0,0,0
575,287000,-8,16,-9,1,261,-582,319,-14731,-1179,-589,12919,-445,0,0,0
576,287500,-10,16,-8,1,340,-581,240,-18267,-589,-1179,16813,-544,0,0,0
577,288000,-12,16,-5,1,407,-565,156,-21213,0,-589,20129,-660,0,0,0
578,288500,-13,14,-2,1,466,-533,66,-23570,1179,-589,23033,-759,0,0,0
579,289000,-14,13,1,1,514,-487,-27,-25927,0,0,25425,-808,0,0,0
580,289500,-15,10,3,1,550,-432,-117,-27106,0,-1179,27240,-825,0,0,0
581,290000,-15,9,5,1,575,-368,-206,-27695,589,-589,28379,-792,0,0,0
582,290500,-16,7,7,1,583,-292,-290,-28284,589,-1179,28791,-775,0,0,0
583,291000,-16,5,9,1,577,-213,-364,-28874,589,-1179,28478,-759,0,0,0
584,291500,-15,3,11,1,556,-126,-428,-27695,589,-589,27438,-693,0,0,0
585,292000,-13,1,12,1,519,-33,-485,-24749,1179,0,25640,-709,0,0,0
586,292500,-11,-3,13,1,470,59,-529,-21802,1179,-589,23231,-660,0,0,0
587,293000,-10,-5,14,1,413,147,-560,-18856,0,-589,20327,-561,0,0,0
588,293500,-8,-8,14,1,346,234,-579,-15321,589,-1179,17011,-478,0,0,0
589,294000,-7,-10,15,1,268,316,-585,-12964,0,-1179,13199,-396,0,0,0
590,294500,-5,-12,15,1,185,387,-574,-9428,0,-1179,9124,-297,0,0,0
591,295000,-2,-13,14,1,96,448,-546,-4125,0,-589,4752,-181,0,0,0
592,295500,1,-15,12,1,1,500,-503,1768,0,-1179,115,-49,0,0,0
593,296000,3,-16,10,1,-92,542,-451,4714,-1179,-1768,-4455,82,0,0,0
594,296500,5,-16,9,1,-180,568,-390,8839,-589,-1179,-8827,181,0,0,0
595,297000,7,-16,8,1,-263,581,-317,12374,-1179,-589,-12968,346,0,0,0
596,297500,9,-16,6,1,-340,579,-239,15910,-1179,-589,-16813,462,0,0,0
597,298000,11,-16,3,1,-410,563,-154,19445,-1768,-1179,-20162,561,0,0,0
598,298500,12,-15,1,1,-468,531,-64,21802,-1179,-1179,-23033,676,0,0,0
599,299000,13,-13,-2,1,-516,485,30,23570,-2357,-1179,-25442,726,0,0,0
600,299500,14,-11,-5,1,-550,429,120,24749,-1768,-1179,-27224,792,0,0,0
601,300000,14,-9,-7,1,-574,366,207,25338,-2946,-1179,-28379,825,0,0,0
602,300500,15,-7,-9,1,-582,292,289,27106,-2357,-589,-28824,874,0,0,0
603,301000,14,-6,-11,1,-576,212,362,26517,-3536,-1768,-28527,825,0,0,0
604,301500,14,-3,-12,1,-554,126,426,25927,-2357,-589,-27438,841,0,0,0
605,302000,12,1,-14,1,-518,33,483,22392,-2946,-589,-25623,808,0,0,0
606,302500,10,2,-15,1,-469,-61,529,18856,-2946,-1768,-23214,775,0,0,0
607,303000,9,5,-15,1,-412,-149,559,16499,-2357,-589,-20376,643,0,0,0
608,303500,7,7,-16,1,-343,-233,576,14142,-2357,-1179,-16978,561,0,0,0
609,304000,6,9,-16,1,-266,-315,581,11196,-1768,-589,-13183,396,0,0,0
610,304500,4,11,-17,1,-185,-384,570,7071,-1768,-1179,-9108,247,0,0,0
611,305000,1,13,-15,1,-98,-443,542,2946,-1768,-589,-4768,82,0,0,0
612,305500,-2,14,-14,1,-4,-497,501,-1768,-1768,-1179,-132,-66,0,0,0
613,306000,-4,14,-12,1,89,-540,451,-7071,-1179,-1179,4422,-181,0,0,0
614,306500,-6,15,-11,1,176,-567,390,-10607,-589,-1179,8745,-297,0,0,0
615,307000,-8,16,-9,1,260,-580,319,-14142,-589,-589,12902,-445,0,0,0
616,307500,-10,16,-8,1,339,-579,239,-18267,-589,-1179,16747,-544,0,0,0
617,308000,-12,16,-5,1,406,-563,157,-21213,0,-589,20096,-676,0,0,0
618,308500,-13,14,-2,1,464,-532,67,-23570,1179,-589,23016,-808,0,0,0
619,309000,-14,12,1,1,513,-487,-26,-25338,0,-589,25458,-874,0,0,0
620,309500,-15,10,3,1,550,-433,-117,-26517,589,-1179,27240,-841,0,0,0
621,310000,-15,9,5,1,574,-369,-204,-27695,589,-589,28346,-825,0,0,0
622,310500,-16,7,7,1,583,-294,-289,-28284,589,-1179,28791,-825,0,0,0
623,311000,-16,5,9,1,577,-213,-363,-29463,589,-1179,28511,-759,0,0,0
624,311500,-15,3,11,1,556,-127,-428,-27106,589,-589,27422,-709,0,0,0
625,312000,-13,1,12,1,519,-34,-485,-24749,1179,0,25607,-709,0,0,0
626,312500,-11,-3,13,1,471,59,-529,-21213,589,-589,23247,-660,0,0,0
627,313000,-9,-5,14,1,413,147,-560,-18267,589,0,20376,-561,0,0,0
628,313500,-8,-7,14,1,346,233,-579,-15321,589,-589,17011,-445,0,0,0
629,314000,-7,-10,15,1,268,314,-584,-12964,0,-1179,13183,-363,0,0,0
630,314500,-5,-12,15,1,186,386,-573,-9428,0,-1179,9141,-214,0,0,0
631,315000,-2,-13,14,1,96,448,-546,-4125,-589,-589,4735,-99,0,0,0
632,315500,1,-14,12,1,3,501,-505,1768,-589,-589,148,0,0,0,0
633,316000,3,-15,11,1,-90,542,-452,4714,-589,-589,-4405,49,0,0,0
634,316500,5,-16,9,1,-178,568,-391,8839,-589,-1179,-8761,181,0,0,0
